dataset,column,dtype,non_null,missing,missing_pct,unique_values,zero_variance,near_constant,largest_value_share,infinite_count
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,has_technology_info,int64,36,0,0.0,2,NO,NO,0.916667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,has_application_info,int64,36,0,0.0,2,NO,NO,0.555556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,is_ai_related,int64,36,0,0.0,2,NO,NO,0.861111,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,is_telecom_related,int64,36,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,is_automotive_related,int64,36,0,0.0,2,NO,NO,0.916667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,is_iot_related,int64,36,0,0.0,2,NO,NO,0.888889,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,is_medical_related,int64,36,0,0.0,2,NO,NO,0.944444,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,chip_node_nm,float64,1,35,97.2222,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,has_chip_node,int64,36,0,0.0,2,NO,NO,0.972222,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,capacity_available,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,log_capacity_value,float64,12,24,66.6667,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,has_technology_partner,int64,36,0,0.0,2,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,approval_year_available,int64,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,record_completeness_score,float64,36,0,0.0,3,NO,NO,0.722222,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,size_component,float64,36,0,0.0,24,NO,NO,0.055556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,geographic_concentration_component,float64,36,0,0.0,13,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,company_concentration_component,float64,36,0,0.0,2,NO,NO,0.888889,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,analytical_exposure_index,float64,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Analytical_Features.csv,analytical_exposure_percentile,float64,36,0,0.0,24,NO,NO,0.055556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,project_id,object,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,company,object,12,0,0.0,11,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,project_type,object,12,0,0.0,6,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,project_group,object,12,0,0.0,4,NO,NO,0.583333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,state,object,12,0,0.0,6,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,approval_date,object,12,0,0.0,6,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,approval_year,int64,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,investment_crore,int64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,investment_category,object,12,0,0.0,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,capacity_value,float64,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,capacity_unit,object,12,0,0.0,10,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,capacity_category,object,12,0,0.0,9,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,technology,object,12,0,0.0,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,technology_partner,object,6,6,50.0,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,source_document,object,12,0,0.0,3,NO,NO,0.833333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,source_page,object,12,0,0.0,3,NO,NO,0.75,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,source,object,12,0,0.0,3,NO,NO,0.75,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,data_quality_flag,object,12,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,project_type_standardized,object,12,0,0.0,5,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Master_Canonical.csv,state_verified,bool,12,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,candidate_id,object,51,0,0.0,51,NO,NO,0.019608,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,company_candidate,object,50,1,1.9608,50,NO,NO,0.02,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,project_type_candidate,object,29,22,43.1373,7,NO,NO,0.37931,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,state_candidates,object,17,34,66.6667,11,NO,NO,0.294118,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,investment_candidates_crore,object,30,21,41.1765,28,NO,NO,0.066667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,capacity_candidates,object,4,47,92.1569,4,NO,NO,0.25,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,source_document,object,51,0,0.0,3,NO,NO,0.45098,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,source_page,int64,51,0,0.0,46,NO,NO,0.039216,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,evidence_project_signal,int64,51,0,0.0,6,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,evidence_company_signal,int64,51,0,0.0,2,NO,NO,0.980392,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,evidence_investment_signal,int64,51,0,0.0,2,NO,NO,0.588235,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,evidence_capacity_signal,int64,51,0,0.0,2,NO,NO,0.921569,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,evidence_state_signal,int64,51,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,duplicate_company_similarity,float64,51,0,0.0,49,NO,NO,0.039216,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,matched_existing_project,object,1,50,98.0392,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,duplicate_flag,bool,51,0,0.0,2,NO,NO,0.980392,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,policy_reference_flag,bool,51,0,0.0,2,NO,NO,0.941176,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,evidence_strength,object,51,0,0.0,4,NO,NO,0.529412,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,recommended_action,object,51,0,0.0,4,NO,NO,0.470588,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verified_company_final,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verified_project_type_final,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verified_state_final,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verified_investment_final,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verified_capacity_final,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verified_approval_date_final,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Verification_Final_Review.csv,verification_decision,object,51,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,ecosystem_id,object,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,source_project_id,object,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,project_scope,object,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,company,object,36,0,0.0,34,NO,NO,0.055556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,project_name,object,24,12,33.3333,24,NO,NO,0.041667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,project_type,object,36,0,0.0,7,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,project_type_standardized,object,36,0,0.0,6,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,project_group,object,36,0,0.0,5,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,scheme,object,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,state,object,36,0,0.0,12,NO,NO,0.305556,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,approval_date,object,12,24,66.6667,6,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,approval_year,float64,12,24,66.6667,4,NO,NO,0.416667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,investment_crore,float64,12,24,66.6667,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,project_outlay_crore,float64,24,12,33.3333,24,NO,NO,0.041667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,financial_measure_type,object,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,financial_measure_crore,float64,36,0,0.0,36,NO,NO,0.027778,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,capacity_value,float64,12,24,66.6667,12,NO,NO,0.083333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,capacity_unit,object,12,24,66.6667,10,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,capacity_category,object,12,24,66.6667,9,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,technology,object,33,3,8.3333,28,NO,NO,0.121212,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,technology_partner,object,6,30,83.3333,6,NO,NO,0.166667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,application,object,16,20,55.5556,12,NO,NO,0.1875,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,chip_node,object,1,35,97.2222,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,source_document,object,36,0,0.0,4,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,source_url,object,24,12,33.3333,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,source_authority,object,36,0,0.0,4,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Ecosystem_Master.csv,data_quality_flag,object,36,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,candidate_id,object,51,0,0.0,51,NO,NO,0.019608,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,company_candidate,object,50,1,1.9608,50,NO,NO,0.02,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,project_type_candidate,object,29,22,43.1373,7,NO,NO,0.37931,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,state_candidates,object,17,34,66.6667,11,NO,NO,0.294118,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,investment_candidates_crore,object,30,21,41.1765,28,NO,NO,0.066667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,capacity_candidates,object,4,47,92.1569,4,NO,NO,0.25,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,source_document,object,51,0,0.0,3,NO,NO,0.45098,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,source_page,int64,51,0,0.0,46,NO,NO,0.039216,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,evidence_score,int64,51,0,0.0,2,NO,NO,0.509804,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,has_investment_signal,bool,51,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,has_capacity_signal,bool,51,0,0.0,2,NO,NO,0.509804,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,has_company_signal,bool,51,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,possible_existing_company,bool,51,0,0.0,2,NO,NO,0.960784,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,discovery_status,object,51,0,0.0,3,NO,NO,0.490196,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_company,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_project_type,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_state,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_approval_date,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_investment_crore,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_capacity_value,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_capacity_unit,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_capacity_category,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_technology,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verified_technology_partner,float64,0,51,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,final_verification_status,object,51,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,matched_text,object,51,0,0.0,51,NO,NO,0.019608,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verification_status,object,51,0,0.0,5,NO,NO,0.568627,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verification_priority,object,51,0,0.0,3,NO,NO,0.568627,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,possible_existing_project,bool,51,0,0.0,2,NO,NO,0.980392,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,matched_project_id,object,1,50,98.0392,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,company_match_score,float64,51,0,0.0,50,NO,NO,0.039216,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,state_match,bool,51,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,project_type_match,bool,51,0,0.0,2,NO,NO,0.666667,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,false_positive_flag,bool,51,0,0.0,2,NO,NO,0.980392,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,false_positive_reason,object,1,50,98.0392,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,verification_score,float64,51,0,0.0,7,NO,NO,0.333333,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Project_Manual_Review copy.csv,manual_verification_required,bool,51,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,project_id,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,company,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,project_type,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,project_group,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,state,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,approval_date,object,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,approval_year,int64,2,0,0.0,1,YES,NO,1.0,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,investment_crore,int64,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,investment_category,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,capacity_value,float64,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,capacity_unit,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,capacity_category,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,technology,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,technology_partner,float64,0,2,100.0,0,YES,NO,,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,source_document,object,2,0,0.0,2,NO,NO,0.5,0
01_Raw_Data/Semiconductor/Semiconductor_Master/Semiconductor_Official_Expansion_2026_Verified.csv,source_page,object,2,0,0.0,1,YES,NO,1.0,0
